"","saison","division","HF","journee","code_rencontre","diff_point_norm"
"2687","2223","D2","H","J23","SAEDZML",-0.843247824165328
"2688","2223","D2","H","J23","SAEQEHG",0.337299129666131
"2689","2223","D2","H","J23","SAEDZMN",0.534056955304708
"2690","2223","D2","H","J23","SAEDZMO",1.18991637409996
"2691","2223","D2","H","J23","SAEQZLK",-0.252974347249598
"2692","2223","D2","H","J24","SAEDZMQ",-0.701646415445623
"2693","2223","D2","H","J24","SAEDZMR",-0.350823207722812
"2694","2223","D2","H","J24","SAEDZMS",-1.05246962316844
"2695","2223","D2","H","J24","SAEDZMT",-0.350823207722812
"2696","2223","D2","H","J24","SAEDZMU",0.964763821237732
"2697","2223","D2","H","J24","SAEDZMV",1.49099863282195
"2698","2223","D2","H","J24","SAEDZMW",NA
"2699","2223","D2","H","J24","SAEDZMX",NA
"2700","2223","D2","H","J25","SAEDZMY",-0.992359570702275
"2701","2223","D2","H","J25","SAEDZMZ",1.40299111719977
"2702","2223","D2","H","J25","SAEDZNA",NA
"2703","2223","D2","H","J25","SAEDZNB",-0.30797365987312
"2704","2223","D2","H","J25","SAEDZNC",-1.12923675286811
"2705","2223","D2","H","J25","SAEDZND",0.787043797453528
"2706","2223","D2","H","J25","SAEDZNE",NA
"2707","2223","D2","H","J25","SAEDZNF",0.239535068790204
"2708","2223","D2","H","J26","SAEDZNG",1.2794107823778
"2709","2223","D2","H","J26","SAEDZNH",0.360859451439892
"2710","2223","D2","H","J26","SAEDZNI",-1.41063240108321
"2711","2223","D2","H","J26","SAEDZNJ",0.820135116908845
"2712","2223","D2","H","J26","SAEDZNK",-0.4264702607926
"2713","2223","D2","H","J26","SAEDZNL",-0.623302688850723
"2714","2223","D2","H","J26","SAERGTH",NA
"2715","2223","D2","H","J26","SAEDZNN",NA
"2716","2223","D2","H","J27","SAEDZNO",1.06891877453497
"2717","2223","D2","H","J27","SAEDZNP",0.194348868097268
"2718","2223","D2","H","J27","SAEDZNQ",1.02033155751066
"2719","2223","D2","H","J27","SAEDZNR",-0.583046604291804
"2720","2223","D2","H","J27","SAEDZNS",NA
"2721","2223","D2","H","J27","SAEDZNT",-0.145761651072951
"2722","2223","D2","H","J27","SAEDZNU",NA
"2723","2223","D2","H","J27","SAEDZNV",-1.55479094477814
"2724","2223","D2","H","J28","SAEDZNW",0.120999384139396
"2725","2223","D2","H","J28","SAEDZNX",-0.916138194198282
"2726","2223","D2","H","J28","SAEDZNY",1.88413326731345
"2727","2223","D2","H","J28","SAEDZNZ",-0.0864281315281399
"2728","2223","D2","H","J28","SAEDZOA",-0.293855647195675
"2729","2223","D2","H","J28","SAEDZOB",-0.708710678530747
"2730","2223","D2","H","J28","SAEDZOC",NA
"2731","2223","D2","H","J28","SAEDZOD",NA
"2732","2223","D2","H","J29","SAEDZOE",-1.14224941576288
"2733","2223","D2","H","J29","SAEDZOF",1.52299922101718
"2734","2223","D2","H","J29","SAEDZOG",NA
"2735","2223","D2","H","J29","SAEDZOH",-0.108785658644084
"2736","2223","D2","H","J29","SAEDZOI",-0.163178487966126
"2737","2223","D2","H","J29","SAEDZOJ",-0.870285269152674
"2738","2223","D2","H","J29","SAEDZOK",0.76149961050859
"2739","2223","D2","H","J29","SAEDZOL",NA
"2740","2223","D2","H","J30","SAEDZOM",0.437478639259807
"2741","2223","D2","H","J30","SAEDZON",1.03901176824204
"2742","2223","D2","H","J30","SAEDZOO",-0.710902788797186
"2743","2223","D2","H","J30","SAEDZOP",NA
"2744","2223","D2","H","J30","SAEDZOQ",NA
"2745","2223","D2","H","J30","SAEDZOR",0.164054489722428
"2746","2223","D2","H","J30","SAEDZOS",-1.64054489722428
"2747","2223","D2","H","J30","SAEDZOT",0.710902788797186
"2748","2324","D2","H","J1","TAEVWLH",0
"2749","2324","D2","H","J1","TAETRHK",0
"2750","2324","D2","H","J1","TAETRHL",0
"2751","2324","D2","H","J1","TAETRHM",0
"2752","2324","D2","H","J1","TAETRHN",0
"2753","2324","D2","H","J1","TAETRHO",0
"2754","2324","D2","H","J1","TAETRHP",NA
"2755","2324","D2","H","J2","TAETRHQ",-0.707106781186547
"2756","2324","D2","H","J2","TAETRHR",-1.41421356237309
"2757","2324","D2","H","J2","TAETRHT",NA
"2758","2324","D2","H","J2","TAETRHU",0
"2759","2324","D2","H","J2","TAETRHV",0
"2760","2324","D2","H","J2","TAETRHW",0
"2761","2324","D2","H","J3","TAETRHZ",0
"2762","2324","D2","H","J3","TAETRIA",0
"2763","2324","D2","H","J3","TAETRIB",-1.1405318970244
"2764","2324","D2","H","J3","TAETRIC",NA
"2765","2324","D2","H","J3","TAETRID",-0.712832435640251
"2766","2324","D2","H","J3","TAETRIE",1.4256648712805
"2767","2324","D2","H","J3","TAETRIF",0.997965409896352
"2768","2324","D2","H","J4","TAEVARZ",-0.352297424312618
"2769","2324","D2","H","J4","TAETRIH",-1.25820508683078
"2770","2324","D2","H","J4","TAETRII",0
"2771","2324","D2","H","J4","TAETRIJ",NA
"2772","2324","D2","H","J4","TAETRIK",-0.352297424312618
"2773","2324","D2","H","J4","TAETRIL",1.76148712156309
"2774","2324","D2","H","J4","TAETRIM",-0.0503282034732312
"2775","2324","D2","H","J5","TAETRIO",1.43222974807887
"2776","2324","D2","H","J5","TAEYRIN",-0.179028718509858
"2777","2324","D2","H","J5","TAEYGRI",NA
"2778","2324","D2","H","J5","TAETRIS",-0.179028718509858
"2779","2324","D2","H","J5","TAETRIT",-1.25320102956901
"2780","2324","D2","H","J5","TAETRIU",-0.716114874039433
"2781","2324","D2","H","J5","TAEUUNK",0.895143592549291
"2782","2324","D2","H","J6","TAEUTNX",0.387456512423792
"2783","2324","D2","H","J6","TAETRIX",-0.940965815886351
"2784","2324","D2","H","J6","TAETRIY",-0.608860233808815
"2785","2324","D2","H","J6","TAETRIZ",NA
"2786","2324","D2","H","J6","TAETRJA",-0.774913024847583
"2787","2324","D2","H","J6","TAEYZQR",1.71587884073393
"2788","2324","D2","H","J6","TAETRJC",0.221403721385024
"2789","2324","D2","H","J7","TAETRJE",-0.532322146706212
"2790","2324","D2","H","J7","TAETRJF",-0.778009291339849
"2791","2324","D2","H","J7","TAETRJG",NA
"2792","2324","D2","H","J7","TAETRJH",1.18748786572924
"2793","2324","D2","H","J7","TAETRJI",0
"2794","2324","D2","H","J7","TAETRJJ",0.941800721095606
"2795","2324","D2","H","J7","TAETRJK",-1.26938358060712
"2796","2324","D2","H","J8","TAETRJN",0.252578410141361
"2797","2324","D2","H","J8","TAETRJO",NA
"2798","2324","D2","H","J8","TAETRJP",-0.694590627888742
"2799","2324","D2","H","J8","TAETRJQ",-0.12628920507068
"2800","2324","D2","H","J8","TAETRJR",-1.45232585831282
"2801","2324","D2","H","J8","TAEZWAB",0.631446025353402
"2802","2324","D2","H","J8","TAETRJT",1.38918125577748
"2803","2324","D2","H","J9","TAETRJU",-0.583640798474349
"2804","2324","D2","H","J9","TAETRJV",NA
"2805","2324","D2","H","J9","TAETRJW",0.396875742962557
"2806","2324","D2","H","J9","TAETRJX",0.396875742962557
"2807","2324","D2","H","J9","TAEXTVT",-1.56415733991126
"2808","2324","D2","H","J9","TAETRJZ",1.37739228439946
"2809","2324","D2","H","J9","TAETRKA",0
"2810","2324","D2","H","J10","TAFCFJF",-1.00560228473099
"2811","2324","D2","H","J10","TAETRKD",NA
"2812","2324","D2","H","J10","TAETRKF",-1.00560228473099
"2813","2324","D2","H","J10","TAETRKG",-0.167600380788498
"2814","2324","D2","H","J10","TAETRKH",0.335200761576995
"2815","2324","D2","H","J10","TAEZWAE",1.67600380788498
"2816","2324","D2","H","J10","TAETRKJ",0.167600380788498
"2817","2324","D2","H","J11","TAEUTNY",-0.8518409843331
"2818","2324","D2","H","J11","TAETRKL",0.473244991296167
"2819","2324","D2","H","J11","TAETRKM",0.0757191986073867
"2820","2324","D2","H","J11","TAETRKN",0
"2821","2324","D2","H","J11","TAETRKO",-0.984349581896026
"2822","2324","D2","H","J11","TAETRKP",1.79833096692543
"2823","2324","D2","H","J11","TAETRKQ",-0.8518409843331
"2824","2324","D2","H","J12","TAETRKT",NA
"2825","2324","D2","H","J12","TAETRKU",-1.74002482841733
"2826","2324","D2","H","J12","TAETRKV",0.0370218048599433
"2827","2324","D2","H","J12","TAETRKW",-0.296174438879546
"2828","2324","D2","H","J12","TAETRKX",0.481283463179263
"2829","2324","D2","H","J12","TAEZWAC",0.259152634019603
"2830","2324","D2","H","J12","TAETRKZ",1.25874136523807
"2831","2324","D2","H","J13","TAETRLA",1.43544497738681
"2832","2324","D2","H","J13","TAETRLB",-1.51099471303875
"2833","2324","D2","H","J13","TAETRLC",0
"2834","2324","D2","H","J13","TAETRLD",0
"2835","2324","D2","H","J13","TAETRLE",-0.604397885215499
"2836","2324","D2","H","J13","TAETRLF",0.528848149563562
"2837","2324","D2","H","J13","TAETRLG",NA
"2838","2324","D2","H","J14","TAETRLI",-1.24179076746898
"2839","2324","D2","H","J14","TAETRLJ",-0.0709594724267988
"2840","2324","D2","H","J14","TAETRLK",NA
"2841","2324","D2","H","J14","TAETRLL",1.31275023989578
"2842","2324","D2","H","J14","TAETRLM",0
"2843","2324","D2","H","J14","TAETRLN",0.780554196694788
"2844","2324","D2","H","J14","TAETRLO",-1.02891235018858
"2845","2324","D2","H","J15","TAETRLQ",0
"2846","2324","D2","H","J15","TAETRLR",NA
"2847","2324","D2","H","J15","TAFDHUS",-0.405379999974862
"2848","2324","D2","H","J15","TAETRLU",-0.218281538448002
"2849","2324","D2","H","J15","TAEZWAD",1.65270307682059
"2850","2324","D2","H","J15","TAETRLW",0.717210769186294
"2851","2324","D2","H","J15","TAETRLX",-0.966675384555439
"2852","2324","D2","H","J16","TAETRLY",0
"2853","2324","D2","H","J16","TAETRLZ",-1.95900977492345
"2854","2324","D2","H","J16","TAETRMA",NA
"2855","2324","D2","H","J16","TAETRMB",0
"2856","2324","D2","H","J16","TAETRMC",0.559717078549556
"2857","2324","D2","H","J16","TAETRMD",0.727632202114423
"2858","2324","D2","H","J16","TAFFQBZ",0.559717078549556
"2859","2324","D2","H","J17","TAETRMG",-0.127167673414733
"2860","2324","D2","H","J17","TAFFORR",-1.4351780285377
"2861","2324","D2","H","J17","TAETRMI",NA
"2862","2324","D2","H","J17","TAETRMJ",0.308835778292923
"2863","2324","D2","H","J17","TAETRMK",-0.781172850976217
"2864","2324","D2","H","J17","TAETRML",0.744839230000579
"2865","2324","D2","H","J17","TAFBYYV",1.28984354463515
"2866","2324","D2","H","J18","TAETRMO",0.19034674690672
"2867","2324","D2","H","J18","TAETRMP",0
"2868","2324","D2","H","J18","TAFFORS",-0.666213614173521
"2869","2324","D2","H","J18","TAETRMR",-1.52277397525376
"2870","2324","D2","H","J18","TAETRMS",-0.0951733734533602
"2871","2324","D2","H","J18","TAETRMT",0
"2872","2324","D2","H","J18","TAETRMU",NA
"2873","2324","D2","H","J19","TAETRMW",0.0203060859555676
"2874","2324","D2","H","J19","TAETRMX",NA
"2875","2324","D2","H","J19","TAETRMY",-0.467039976978055
"2876","2324","D2","H","J19","TAETRMZ",0.385815633155785
"2877","2324","D2","H","J19","TAETRNA",-0.467039976978055
"2878","2324","D2","H","J19","TAETRNB",1.72601730622325
"2879","2324","D2","H","J19","TAETRNC",-1.19805907137849
"2880","2324","D2","H","J20","TAETRNE",NA
"2881","2324","D2","H","J20","TAETRNF",-0.896476851498423
"2882","2324","D2","H","J20","TAETRNG",-0.369137527087586
"2883","2324","D2","H","J20","TAETRNH",0.580073256851921
"2884","2324","D2","H","J20","TAETRNI",-0.791008986616255
"2885","2324","D2","H","J20","TAETRNJ",-0.263669662205418
"2886","2324","D2","H","J20","TAETRNL",1.74021977055576
"2887","2324","D2","H","J21","TAETRNM",0.0480458383776462
"2888","2324","D2","H","J21","TAETRNN",NA
"2889","2324","D2","H","J21","TAETRNO",0.0480458383776462
"2890","2324","D2","H","J21","TAETRNP",0.720687575664692
"2891","2324","D2","H","J21","TAETRNQ",1.29723763619645
"2892","2324","D2","H","J21","TAETRNR",-1.58551266646232
"2893","2324","D2","H","J21","TAETRNS",0
"2894","2324","D2","H","J22","TAETRNU",-0.944905775290529
"2895","2324","D2","H","J22","TAETRNV",0.562159132134872
"2896","2324","D2","H","J22","TAFFIHM",-0.299020814965357
"2897","2324","D2","H","J22","TAETRNX",NA
"2898","2324","D2","H","J22","TAETRNY",-1.16020076206559
"2899","2324","D2","H","J22","TAETRNZ",0.346864145359815
"2900","2324","D2","H","J22","TAETROB",1.49510407482679
"2901","2324","D2","H","J23","TAETROC",NA
"2902","2324","D2","H","J23","TAETROD",0.779812867365055
"2903","2324","D2","H","J23","TAETROE",1.03975048982007
"2904","2324","D2","H","J23","TAETROF",-1.4296569235026
"2905","2324","D2","H","J23","TAETROG",-0.909781678592564
"2906","2324","D2","H","J23","TAETROH",0.649844056137545
"2907","2324","D2","H","J23","TAETROI",-0.129968811227509
"2908","2324","D2","H","J24","TAETROK",-1.28571428571429
"2909","2324","D2","H","J24","TAETROL",0.5
"2910","2324","D2","H","J24","TAETROM",-0.142857142857143
"2911","2324","D2","H","J24","TAETRON",-0.714285714285714
"2912","2324","D2","H","J24","TAETROP",-0.5
"2913","2324","D2","H","J24","TAETROQ",0.357142857142857
"2914","2324","D2","H","J24","TAFCSPH",1.78571428571429
"2915","2324","D2","H","J25","TAETROS",0.949746071507233
"2916","2324","D2","H","J25","TAETROT",-0.857087918189454
"2917","2324","D2","H","J25","TAETROU",-0.996075148166122
"2918","2324","D2","H","J25","TAETROV",0.671771611553896
"2919","2324","D2","H","J25","TAFGRXJ",NA
"2920","2324","D2","H","J25","TAETROX",1.0887333014839
"2921","2324","D2","H","J25","TAETROY",-0.857087918189454
"2922","2324","D2","H","J26","TAETRPA",-0.574754362739218
"2923","2324","D2","H","J26","TAETRPB",NA
"2924","2324","D2","H","J26","TAETRPC",-1.53267830063792
"2925","2324","D2","H","J26","TAETRPD",-0.191584787579739
"2926","2324","D2","H","J26","TAETRPF",0.766339150318958
"2927","2324","D2","H","J26","TAETRPG",0.255446383439653
"2928","2324","D2","H","J26","TAETRPH",1.27723191719826
"2929","2324","D2","H","J27","TAETRPI",-0.011242627955733
"2930","2324","D2","H","J27","TAETRPJ",-0.483433002096518
"2931","2324","D2","H","J27","TAETRPK",0.326036210716257
"2932","2324","D2","H","J27","TAETRPL",0.798226584857042
"2933","2324","D2","H","J27","TAETRPM",1.06804965579463
"2934","2324","D2","H","J27","TAETRPN",NA
"2935","2324","D2","H","J27","TAETRPO",-1.69763682131568
"2936","2324","D2","H","J28","TAETRPQ",-1.67266679516581
"2937","2324","D2","H","J28","TAETRPR",0.836333397582907
"2938","2324","D2","H","J28","TAETRPS",NA
"2939","2324","D2","H","J28","TAETRPT",-0.104541674697863
"2940","2324","D2","H","J28","TAETRPU",0.836333397582907
"2941","2324","D2","H","J28","TAETRPV",-0.574979210838248
"2942","2324","D2","H","J28","TAETRPW",0.679520885536112
"2943","2324","D2","H","J29","TAETRPY",0.921412597639153
"2944","2324","D2","H","J29","TAETRPZ",0.59620815141357
"2945","2324","D2","H","J29","TAFHZVR",-1.78862445424071
"2946","2324","D2","H","J29","TAETRQB",NA
"2947","2324","D2","H","J29","TAETRQC",0.704609633488764
"2948","2324","D2","H","J29","TAETRQD",-0.162602223112792
"2949","2324","D2","H","J29","TAETRQE",-0.271003705187986
"2950","2324","D2","H","J30","TAETRQG",0
"2951","2324","D2","H","J30","TAETRQH",NA
"2952","2324","D2","H","J30","TAETRQI",-1.00105429655007
"2953","2324","D2","H","J30","TAETRQJ",0.326659823084759
"2954","2324","D2","H","J30","TAETRQL",-0.558482923338459
"2955","2324","D2","H","J30","TAETRQM",0.263435341197386
"2956","2324","D2","H","J30","TAETRQN",1.71759842460696
